00:01:04:189:090,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:194:070,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:199:000,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:206:190,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A3 0C 00 0F 89,Rx,
00:01:04:209:150,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:214:050,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:226:210,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 52 0C 00 0F 89,Rx,
00:01:04:234:130,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:239:010,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:244:100,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:246:310,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 0B 0C 00 0F 89,Rx,
00:01:04:249:060,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:254:070,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:254:650,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:264:050,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:266:260,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D C2 0B 00 0F 89,Rx,
00:01:04:274:070,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:286:310,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 79 0B 00 0F 89,Rx,
00:01:04:289:130,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:294:080,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:299:040,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:306:300,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 30 0B 00 0F 89,Rx,
00:01:04:309:200,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:314:080,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:326:210,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D E8 0A 00 0F 89,Rx,
00:01:04:334:150,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:339:050,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:344:070,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:346:310,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A4 0A 00 0F 89,Rx,
00:01:04:349:070,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:354:090,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:354:680,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:364:090,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:366:340,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 66 0A 00 0F 89,Rx,
00:01:04:374:110,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:386:320,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 27 0A 00 0F 89,Rx,
00:01:04:389:090,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:394:100,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:399:060,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:406:260,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D D9 09 00 0F 89,Rx,
00:01:04:409:240,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:414:160,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:419:070,2,18FD7C00,18FD7C00,CAN - EXT,8,F8 83 00 00 C3 0F E3 FF,Rx,
00:01:04:426:280,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A0 09 00 0F 89,Rx,
00:01:04:430:190,2,18FECA00,18FECA00,CAN - EXT,8,00 FF 00 00 00 00 FF FF,Rx,
00:01:04:434:180,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:439:080,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:444:100,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:446:320,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 64 09 00 0F 89,Rx,
00:01:04:449:110,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:454:130,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:454:710,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:464:120,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:466:340,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 10 09 00 0F 89,Rx,
00:01:04:474:130,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:486:370,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D D7 08 00 0F 89,Rx,
00:01:04:489:120,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:494:130,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:499:080,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:499:680,2,18FEEF00,18FEEF00,CAN - EXT,8,FF FF FF 18 15 7D FF FA,Rx,
00:01:04:506:280,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 9A 08 00 0F 88,Rx,
00:01:04:509:270,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:514:150,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:524:130,2,18FEF600,18FEF600,CAN - EXT,8,FF 00 53 FF FF FF FF FF,Rx,
00:01:04:526:310,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 4D 08 00 0F 89,Rx,
00:01:04:534:220,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:539:120,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:544:190,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:544:800,2,18FDB400,18FDB400,CAN - EXT,8,9C 38 FF FF FF FF FF FF,Rx,
00:01:04:546:460,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 11 08 00 0F 89,Rx,
00:01:04:549:200,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1D FF,Rx,
00:01:04:554:150,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:554:730,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:564:130,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:566:340,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D CD 07 00 0F 89,Rx,
00:01:04:569:140,2,18FEF700,18FEF700,CAN - EXT,8,FF FF FF FF 0D 01 FF FF,Rx,
00:01:04:569:710,2,18FDB300,18FDB300,CAN - EXT,8,B2 2A FF FF FF FF FF FF,Rx,
00:01:04:574:160,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:586:390,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 93 07 00 0F 89,Rx,
00:01:04:589:200,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:589:780,2,18FEEE00,18FEEE00,CAN - EXT,8,64 FF B8 29 FF FF FF FF,Rx,
00:01:04:594:190,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:599:110,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:606:360,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 60 07 00 0F 89,Rx,
00:01:04:609:310,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:614:170,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:614:770,2,18FEE400,18FEE400,CAN - EXT,8,FF 3F FC FC 00 7F FF FF,Rx,
00:01:04:626:290,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D FF 06 00 0F 89,Rx,
00:01:04:634:230,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:639:130,2,18FEBD00,18FEBD00,CAN - EXT,8,00 F0 FF FF FF FF FF FF,Rx,
00:01:04:639:730,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:644:240,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:646:420,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D C5 06 00 0F 89,Rx,
00:01:04:649:170,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1D FF,Rx,
00:01:04:654:180,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:654:760,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:659:280,2,18E0FF00,18E0FF00,CAN - EXT,8,00 FF FF FF FF FF FF FF,Rx,
00:01:04:664:170,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:666:360,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 96 06 00 0F 88,Rx,
00:01:04:674:180,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:679:160,2,18FEF500,18FEF500,CAN - EXT,8,C8 FF FF FF FF FF FF FF,Rx,
00:01:04:686:430,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 63 06 00 0F 88,Rx,
00:01:04:689:180,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:694:200,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:699:150,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:706:320,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 25 06 00 0F 89,Rx,
00:01:04:709:310,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:714:200,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:724:170,2,18FEC100,18FEC100,CAN - EXT,8,A8 90 42 02 3F 93 42 02,Rx,
00:01:04:726:370,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D E1 05 00 0F 89,Rx,
00:01:04:734:260,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:739:160,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:744:180,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:746:350,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 8C 05 00 0F 89,Rx,
00:01:04:749:190,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1D FF,Rx,
00:01:04:754:210,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:754:790,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:764:200,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:766:380,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 4C 05 00 0F 89,Rx,
00:01:04:774:210,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:786:380,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 29 05 00 0F 89,Rx,
00:01:04:789:230,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7E 06 FF FF,Rx,
00:01:04:794:220,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:799:170,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:806:360,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D FD 04 00 0F 89,Rx,
00:01:04:809:340,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:814:230,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:826:340,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D DC 04 00 0F 89,Rx,
00:01:04:834:300,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:839:190,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:844:210,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:846:390,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 8B 04 00 0F 89,Rx,
00:01:04:849:220,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:854:240,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:854:820,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:864:230,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:866:400,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 89,Rx,
00:01:04:874:240,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:886:440,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 87,Rx,
00:01:04:889:330,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:894:260,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:899:190,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 19 FF,Rx,
00:01:04:906:460,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:04:909:350,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:04:914:250,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:926:390,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:04:934:310,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:939:220,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:04:944:240,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:04:946:400,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:04:949:340,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:954:260,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:954:850,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:04:964:260,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:04:966:470,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:04:974:270,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:986:430,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:04:989:350,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:04:994:280,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:04:999:230,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:04:999:820,2,18FEEF00,18FEEF00,CAN - EXT,8,FF FF FF 04 2F 7D FF FA,Rx,
00:01:05:006:460,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:009:380,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:05:014:280,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:024:270,2,18FEF600,18FEF600,CAN - EXT,8,FF 00 53 FF FF FF FF FF,Rx,
00:01:05:026:440,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:034:340,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:039:250,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:05:044:330,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:05:044:930,2,18FDB400,18FDB400,CAN - EXT,8,54 38 FF FF FF FF FF FF,Rx,
00:01:05:046:570,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:049:350,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:054:310,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:054:880,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:05:064:280,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:05:066:450,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:069:360,2,18FDB300,18FDB300,CAN - EXT,8,B2 2A FF FF FF FF FF FF,Rx,
00:01:05:074:310,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:086:460,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:089:340,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:05:094:340,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:099:250,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:106:420,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:109:400,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:05:114:310,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:126:420,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:134:370,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:139:270,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:05:144:350,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:05:146:530,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:149:300,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:154:320,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:154:910,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:05:164:310,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:05:166:490,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D 06 05 00 0F 88,Rx,
00:01:05:174:320,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:186:490,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:189:350,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:05:194:330,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:199:280,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:206:450,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 8C,Rx,
00:01:05:209:430,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:05:214:330,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:226:440,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 8A,Rx,
00:01:05:234:400,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:239:310,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:05:244:380,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:05:246:550,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:249:380,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:254:350,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:254:930,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:05:264:330,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:05:266:490,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:274:350,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:286:540,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:289:410,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:05:294:360,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:299:310,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:306:480,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:309:460,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:05:314:360,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:326:470,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:334:430,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:339:330,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:01:05:344:410,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF E0 15 F0 CC FF,Rx,
00:01:05:346:590,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:349:410,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:354:370,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:354:970,2,18FEE000,18FEE000,CAN - EXT,8,9C 24 17 00 81 24 17 00,Rx,
00:01:05:364:370,2,18FEF100,18FEF100,CAN - EXT,8,FC 00 00 00 00 5D 00 00,Rx,
00:01:05:366:530,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:374:380,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:386:540,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:389:430,2,18FEF200,18FEF200,CAN - EXT,8,00 00 00 00 7D 06 FF FF,Rx,
00:01:05:394:380,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:399:350,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1B FF,Rx,
00:01:05:406:520,2,0CF00400,0CF00400,CAN - EXT,8,0E 7D 7D A5 01 00 0F 88,Rx,
00:01:05:409:370,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:01:05:414:420,2,18FEDF00,18FEDF00,CAN - EXT,8,84 A0 28 7D FB FF FF FF,Rx,
00:01:05:419:360,2,18FD7C00,18FD7C00,CAN - EXT,8,F8 83 00 00 C3 0F E3 FF,Rx,
